baseline,baseline,baseline,baseline,baseline,setInterval100,setInterval100,setInterval100,setInterval100,setInterval100,setInterval200,setInterval200,setInterval200,setInterval200,setInterval200,adaptive_jerk,adaptive_jerk,adaptive_jerk,adaptive_jerk,adaptive_jerk,adaptive_accel,adaptive_accel,adaptive_accel,adaptive_accel,adaptive_accel,iterative_error,iterative_error,iterative_error,iterative_error,iterative_error,setInterval20_bpp,setInterval20_bpp,setInterval20_bpp,setInterval20_bpp,setInterval20_bpp,setInterval100_bpp,setInterval100_bpp,setInterval100_bpp,setInterval100_bpp,setInterval100_bpp,adaptive_jerk_bpp,adaptive_jerk_bpp,adaptive_jerk_bpp,adaptive_jerk_bpp,adaptive_jerk_bpp,adaptive_accel_bpp,adaptive_accel_bpp,adaptive_accel_bpp,adaptive_accel_bpp,adaptive_accel_bpp,iterative_error_bpp,iterative_error_bpp,iterative_error_bpp,iterative_error_bpp,iterative_error_bpp,
9.50906,17.0527,100,1.92601,4,7.76137,17.0514,1.04545,0.0849095,4,7.73385,17.0523,0.545455,0.068624,4,7.59942,17.0535,0.678977,0.092507,4,7.9463,17.0303,0.619318,0.0847937,4,7.58209,16.9685,0.639205,0.100079,4,3.80765,17.0537,1.04545,0.080262,5,4.22459,17.0257,0.545455,0.0671085,5,4.36282,17.0536,0.678977,0.103848,5,4.42258,17.0165,0.633523,0.08253,5,4.58932,17.0221,0.596591,0.103351,5,
15.1806,17.3833,100,1.82689,4,8.17179,17.3833,1.04545,0.0847102,4,8.03412,17.3833,0.545455,0.066738,4,8.00958,17.3833,0.553977,0.0759695,4,7.78744,17.3805,0.565341,0.07106,4,7.59431,17.556,0.551136,0.099962,4,4.2883,17.4962,1.04545,0.081853,5,4.23361,17.3298,0.545455,0.0680605,5,5.08086,17.3833,0.579545,0.0795188,5,4.64208,17.2601,0.585227,0.0729726,5,5.13089,17.3833,0.607955,0.102472,5,
24.6844,13.6948,100,2.15283,6,12.159,9.67539,1.04545,0.0869472,6,8.11292,16.3597,0.545455,0.0716575,4,7.5233,17.0602,0.610795,0.083735,4,14.1893,11.6697,0.696023,0.0858684,7,8.34451,16.8001,0.752841,0.113324,4,4.40075,16.9248,1.04545,0.086703,5,4.30883,17.0596,0.545455,0.068464,5,4.2016,16.9631,0.610795,0.091111,5,4.39996,17.0593,0.588068,0.0811535,5,4.51472,17.0245,0.829545,0.115856,5,
13.8402,15.6338,100,2.03126,4,8.01777,16.5115,1.04545,0.0864507,4,7.59172,16.944,0.545455,0.06995,4,8.1437,16.2565,0.559659,0.0789598,4,8.20031,15.151,0.573864,0.0826635,4,7.75563,17.4574,0.536932,0.105726,4,4.54784,16.7927,1.04545,0.0850087,5,4.95116,17.0513,0.545455,0.068917,5,4.53981,17.1704,0.5625,0.08056,5,4.93333,17.2035,0.588068,0.0801695,5,4.15106,17.2861,0.5,0.100761,5,
10.991,15.9447,100,1.78878,4,7.91869,15.4455,1.04545,0.0777413,4,7.54578,15.9505,0.545455,0.06531,4,7.68841,15.9494,0.553977,0.0749815,4,7.49492,15.9494,0.553977,0.069634,4,7.96498,15.5344,0.872159,0.108114,4,3.94652,15.9371,1.04545,0.0773875,5,4.06946,15.9475,0.545455,0.0648833,5,4.47623,15.9353,0.553977,0.0746193,5,4.0453,15.9375,0.553977,0.068189,5,4.42378,15.9347,0.897727,0.107328,5,
22.114,16.2683,100,2.48487,5,7.98357,17.1046,1.04545,0.0887657,4,8.18989,16.2375,0.545455,0.0782037,4,7.83011,16.7455,0.551136,0.0842417,4,10.3196,13.5655,0.596591,0.0826364,5,8.19028,16.8922,0.798295,0.124006,4,4.08499,17.3335,1.04545,0.087882,5,4.49025,17.3335,0.545455,0.082813,5,4.33719,17.3246,0.559659,0.084316,5,4.26387,17.3229,0.559659,0.0806667,5,4.23241,17.1983,0.713068,0.114224,5,
17.35,15.5795,100,2.37053,4,7.94713,15.8924,1.04545,0.089117,4,8.11128,14.9302,0.545455,0.0716733,4,7.88219,14.4557,0.565341,0.0817183,4,7.68601,15.9759,0.559659,0.0834275,4,7.68973,15.9846,0.428977,0.10548,4,3.95865,15.9451,1.04545,0.087879,5,3.87291,15.8737,0.545455,0.070487,5,4.11205,15.9075,0.565341,0.086818,5,4.13862,15.9215,0.5625,0.084465,5,3.97732,15.9852,0.392045,0.102985,5,
20.7075,14.4235,100,2.15243,5,7.95842,16.9293,1.04545,0.0880647,4,8.06373,17.0162,0.545455,0.0699057,4,8.09017,16.6217,0.565341,0.0827077,4,8.30351,14.5506,0.596591,0.0834925,4,10.3693,15.6962,0.715909,0.11271,5,4.19104,16.9399,1.04545,0.0854735,5,4.14321,17.0645,0.545455,0.073652,5,4.16565,17.0384,0.579545,0.0829555,5,4.29989,17.0086,0.571023,0.076359,5,4.27737,17.0153,0.724432,0.110656,5,
15.6631,16.7729,100,1.98171,4,7.94565,16.1265,1.04545,0.0890017,4,7.98389,16.5255,0.545455,0.0687367,4,7.82166,16.7745,0.565341,0.0806827,4,8.08014,15.8943,0.568182,0.0808693,4,12.3406,15.6274,0.610795,0.106664,6,4.39247,16.7978,1.04545,0.0820997,5,4.61972,16.6758,0.545455,0.06935,5,4.43109,16.825,0.5625,0.0782045,5,4.14504,16.8203,0.559659,0.07214,5,5.10911,16.0965,0.622159,0.100958,5,
14.7092,13.8846,100,1.73912,4,11.7963,15.1374,1.04545,0.0775758,6,7.96335,14.1644,0.545455,0.066036,4,8.09042,13.5644,0.551136,0.0752773,4,11.6643,14.4123,0.556818,0.0709892,6,8.06509,15.6929,0.667614,0.100573,4,4.79679,15.8953,1.04545,0.0754517,5,4.24633,15.9086,0.545455,0.072147,5,4.60214,15.8901,0.551136,0.0748133,5,4.14219,15.9125,0.553977,0.0681773,5,4.54674,15.7088,0.684659,0.0987805,5,
16.6942,13.7534,100,2.15513,4,14.2562,11.2872,1.04545,0.085303,7,7.99978,16.6575,0.545455,0.0701885,4,7.95278,16.49,0.59375,0.089725,4,10.1093,15.9556,0.610795,0.084152,5,12.5725,8.04071,0.897727,0.120219,6,4.85095,16.9234,1.04545,0.0856738,5,4.6981,16.9566,0.545455,0.0707755,5,4.83341,17.0747,0.616477,0.0888938,5,4.80604,17.1052,0.605114,0.082715,5,4.94424,16.9887,0.772727,0.108878,5,
15.901,16.7621,100,1.97748,4,8.26632,16.5363,1.04545,0.0824615,4,7.74829,17.0432,0.545455,0.0741605,4,8.0565,16.8345,0.619318,0.092509,4,8.14854,16.6335,0.616477,0.087001,4,8.01215,16.8877,0.755682,0.105884,4,4.6154,17.0195,1.04545,0.0847363,5,4.46442,17.0109,0.545455,0.067419,5,4.71986,16.9583,0.642045,0.0961483,5,4.76691,17.0084,0.630682,0.087122,5,4.7262,17.0245,0.732955,0.112274,5,
11.6323,17.0188,100,2.10644,4,8.16974,16.7293,1.04545,0.0860878,4,7.90641,16.7264,0.545455,0.068221,4,10.0554,16.1644,0.59375,0.0844724,5,7.70722,17.0415,0.573864,0.0775845,4,8.08926,16.6197,0.678977,0.112383,4,4.39943,16.8168,1.04545,0.0864783,5,3.92361,17.0256,0.545455,0.068236,5,5.68827,16.283,0.59375,0.087925,6,4.56087,16.905,0.576705,0.08695,5,4.27753,17.0157,0.752841,0.110305,5,
14.6588,16.3629,100,2.33029,4,8.28379,15.5829,1.04545,0.0848623,4,8.01033,16.1589,0.545455,0.071506,4,7.9654,15.9819,0.571023,0.0816267,4,8.04957,16.4192,0.553977,0.0735167,4,8.00694,16.4302,0.707386,0.110951,4,4.43264,16.2184,1.04545,0.0905425,5,4.10714,16.4432,0.545455,0.0701855,5,4.11779,16.6114,0.556818,0.078876,5,4.51741,16.6095,0.556818,0.0751875,5,4.43485,16.5664,0.738636,0.110117,5,
14.6021,14.6318,100,1.6987,4,10.0277,13.9343,1.04545,0.0778048,5,14.0531,11.0912,0.545455,0.0690757,7,7.59509,16.2048,0.551136,0.07375,4,7.59883,16.2045,0.551136,0.0674685,4,7.45601,16.205,0.6875,0.097191,4,3.96966,16.2041,1.04545,0.0927285,5,4.00655,16.2012,0.545455,0.0665467,5,4.21087,16.2046,0.551136,0.073698,5,4.10736,16.2045,0.551136,0.0738845,5,4.40141,16.1025,0.732955,0.0997183,5,
16.4331,15.0203,100,2.09994,4,8.27754,15.7421,1.04545,0.089185,4,8.12589,16.774,0.545455,0.0680197,4,8.24023,16.2837,0.664773,0.0886723,4,7.92685,17.1064,0.596591,0.083241,4,10.328,16.5745,0.732955,0.10623,5,4.53485,17.1159,1.04545,0.0855765,5,4.46658,17.0766,0.545455,0.0687583,5,4.41772,17.1534,0.602273,0.0891163,5,4.45456,17.1518,0.599432,0.08086,5,4.84351,17.0963,0.818182,0.115004,5,
11.871,17.1968,100,2.16321,4,7.84694,17.1543,1.04545,0.086936,4,7.66019,17.1498,0.545455,0.069801,4,12.2629,15.3323,0.673295,0.0958567,6,8.10159,17.1559,0.633523,0.0906463,4,7.64781,17.1971,0.914773,0.119455,4,4.62023,17.1442,1.04545,0.0864403,5,4.20829,17.186,0.545455,0.0698595,5,4.49953,17.0722,0.582386,0.086745,5,4.70215,17.1907,0.613636,0.0904387,5,5.31856,17.1714,0.875,0.12093,5,
17.0173,16.4588,100,2.25299,4,8.03074,16.9766,1.04545,0.0886843,4,8.04535,16.9765,0.545455,0.0702297,4,7.69921,17.0055,0.622159,0.097879,4,8.2229,16.8912,0.610795,0.085878,4,8.27985,16.6104,0.835227,0.114045,4,4.59627,17.0053,1.04545,0.0946435,5,4.71595,16.9975,0.545455,0.0770153,5,4.43544,17.0016,0.610795,0.0920217,5,4.57185,16.9988,0.610795,0.08373,5,4.71541,16.982,0.838068,0.114127,5,
12.0352,17.1319,100,2.2585,4,7.52026,17.1487,1.04545,0.088206,4,7.51288,17.1487,0.545455,0.069009,4,7.60029,17.1476,0.602273,0.103489,4,7.92362,17.0688,0.59375,0.0806277,4,8.057,16.746,0.465909,0.093701,4,3.83968,17.1487,1.04545,0.089223,5,4.20153,17.1484,0.545455,0.0738115,5,4.25552,17.1487,0.605114,0.0911575,5,4.33686,17.0541,0.602273,0.0824675,5,4.56124,17.1205,0.644886,0.111729,5,
18.4833,14.4145,100,1.75063,5,7.70588,16.0766,1.04545,0.0802155,4,7.79544,16.169,0.545455,0.0650325,4,7.80913,16.1295,0.553977,0.0760525,4,7.68038,16.1268,0.553977,0.07055,4,10.1607,14.9591,0.647727,0.0985098,5,4.14314,16.1592,1.04545,0.0763237,5,4.41376,16.1501,0.545455,0.0647163,5,4.30941,16.1721,0.556818,0.0765703,5,4.36097,16.1723,0.556818,0.0698027,5,4.70004,16.1723,0.698864,0.0996437,5,
20.7399,15.2784,100,2.18093,5,14.3365,10.7318,1.04545,0.0894249,7,8.06606,16.2918,0.545455,0.0695072,4,7.62513,16.9557,0.571023,0.085971,4,7.68285,17.0025,0.568182,0.081461,4,8.09543,16.8648,0.755682,0.117483,4,4.93216,16.8052,1.04545,0.0875217,5,4.85438,16.9409,0.545455,0.0701685,5,4.83236,16.9214,0.582386,0.0850917,5,4.49847,16.9858,0.571023,0.081705,5,4.75077,16.9002,0.710227,0.108531,5,
14.022,16.8991,100,2.0009,4,8.21597,16.8656,1.04545,0.086248,4,7.72369,17.0488,0.545455,0.06836,4,7.49359,17.049,0.553977,0.081527,4,7.37177,17.049,0.553977,0.071384,4,10.3211,15.9759,0.661932,0.105923,5,3.91901,17.0066,1.04545,0.082579,5,4.13239,17.049,0.545455,0.0684325,5,4.27751,17.0445,0.553977,0.0787415,5,4.19909,17.0488,0.553977,0.080932,5,4.74536,17.0239,0.715909,0.110233,5,
11.667,17.1613,100,2.07145,4,7.70485,17.1612,1.04545,0.0933295,4,7.46044,17.1637,0.545455,0.070616,4,7.91863,17.1325,0.622159,0.087936,4,7.75921,17.162,0.607955,0.0827205,4,7.94985,16.8785,0.852273,0.120955,4,3.84717,17.1637,1.04545,0.083224,5,3.97604,17.1637,0.545455,0.069476,5,4.50511,17.157,0.585227,0.0921723,5,3.96076,17.1637,0.599432,0.085386,5,3.99509,17.1178,0.863636,0.113924,5,
14.1085,16.3885,100,2.17365,4,8.08626,17.004,1.04545,0.0907943,4,10.132,15.4095,0.545455,0.0735316,5,16.2559,12.9182,0.676136,0.0932974,8,8.28563,15.5502,0.579545,0.080228,4,7.57139,17.118,0.659091,0.11559,4,4.41932,17.0928,1.04545,0.087779,5,4.1682,16.9216,0.545455,0.0697925,5,4.22006,17.0843,0.576705,0.086592,5,4.20331,17.0611,0.568182,0.0805355,5,4.43192,17.1044,0.735795,0.117639,5,
17.8371,14.3963,100,2.50175,4,10.3076,14.6414,1.04545,0.0906256,5,10.0891,12.7474,0.545455,0.0715692,5,7.8064,16.039,0.5625,0.084974,4,7.66866,16.3346,0.553977,0.075123,4,9.88826,15.7001,0.664773,0.119064,5,4.32977,15.9464,1.04545,0.090994,5,4.26089,15.8694,0.545455,0.0747295,5,4.89511,16.0533,0.579545,0.0889058,5,4.52316,16.3074,0.559659,0.0794503,5,4.97178,15.5205,0.755682,0.128492,5,
12.2805,17.0029,100,2.40754,4,9.9294,16.1976,1.04545,0.08888,5,7.88154,16.7893,0.545455,0.08057,4,7.60894,17.026,0.5625,0.0815085,4,8.26813,16.6586,0.607955,0.081752,4,7.76363,17.1819,0.653409,0.113022,4,4.44314,17.1938,1.04545,0.0896845,5,4.18172,16.7918,0.545455,0.070755,5,4.00226,17.4856,0.571023,0.0894125,5,4.42478,17.0474,0.579545,0.0809303,5,4.5814,17.2784,0.494318,0.098079,5,
9.36259,17.2607,100,2.09354,4,8.07752,15.8578,1.04545,0.084759,4,7.57796,17.2607,0.545455,0.067891,4,7.56681,17.2607,0.5625,0.080164,4,7.33669,17.2607,0.553977,0.07257,4,7.44173,17.2607,0.829545,0.108908,4,3.74248,17.2607,1.04545,0.092925,5,4.16789,17.2602,0.545455,0.069245,5,4.35824,17.2216,0.559659,0.0804795,5,4.08997,17.2607,0.553977,0.0717565,5,3.98255,17.2606,0.829545,0.116556,5,
14.5939,15.9755,100,2.31223,4,7.85356,16.2419,1.04545,0.090635,4,8.15936,15.1804,0.545455,0.0727628,4,8.14552,15.9287,0.559659,0.0807125,4,8.03503,15.703,0.565341,0.0791607,4,8.11766,16.0055,0.803977,0.108925,4,4.45681,16.4843,1.04545,0.087546,5,4.15447,16.3315,0.545455,0.077604,5,4.42226,16.5703,0.571023,0.0869677,5,4.40945,16.502,0.571023,0.079754,5,4.09375,16.2228,0.957386,0.110363,5,
9.08821,16.0609,100,1.72201,4,7.69812,16.0588,1.04545,0.075576,4,7.44687,16.0609,0.545455,0.064572,4,8.01441,15.0433,0.559659,0.0761178,4,7.99446,15.3418,0.556818,0.0704698,4,8.14861,14.2072,0.661932,0.094604,4,4.30041,16.0571,1.04545,0.079291,5,4.295,16.0597,0.545455,0.0656183,5,4.24322,16.0487,0.553977,0.074363,5,4.67906,15.8958,0.556818,0.0696167,5,4.31021,16.0569,0.613636,0.0937037,5,
12.7308,15.7873,100,1.72383,4,7.77799,15.9626,1.04545,0.0759467,4,7.72407,15.5886,0.545455,0.06486,4,7.88291,15.7705,0.553977,0.0803347,4,7.77514,15.4854,0.553977,0.068621,4,7.56689,16.2946,0.803977,0.100431,4,4.29163,16.2765,1.04545,0.07886,5,4.29288,16.337,0.545455,0.0703577,5,4.22154,16.3288,0.556818,0.0759217,5,4.49764,16.1602,0.556818,0.0690257,5,4.83864,16.2747,0.809659,0.111688,5,
9.48599,17.1102,100,1.90541,4,8.05442,16.1276,1.04545,0.083357,4,8.03778,16.1796,0.545455,0.0675013,4,7.63931,17.1093,0.673295,0.098536,4,7.68684,17.1073,0.670455,0.092795,4,7.84216,17.0683,0.622159,0.097421,4,4.32151,17.1082,1.04545,0.0815237,5,4.25642,17.1096,0.545455,0.0669265,5,4.34213,17.108,0.676136,0.0893595,5,4.51322,17.0963,0.673295,0.0880087,5,4.36023,17.1081,0.673295,0.101667,5,
11.4863,15.4906,100,1.9009,4,7.90242,15.4924,1.04545,0.0803743,4,7.63166,15.4936,0.545455,0.0662495,4,7.75842,15.4963,0.551136,0.080661,4,7.72209,15.4689,0.551136,0.074863,4,7.55719,15.4963,0.494318,0.0931315,4,4.42922,15.4944,1.04545,0.0798015,5,4.3828,15.4921,0.545455,0.0663175,5,4.69598,15.4809,0.553977,0.0756297,5,4.73538,15.3908,0.553977,0.0698628,5,4.43164,15.4892,0.514205,0.0970627,5,
16.791,15.3197,100,2.24769,4,8.13169,15.2934,1.04545,0.0848525,4,7.80721,15.082,0.545455,0.068676,4,8.25057,15.34,0.556818,0.0831053,4,7.47082,15.8952,0.559659,0.074608,4,8.2912,15.3399,0.889205,0.112668,4,4.83063,15.2046,1.04545,0.0861934,5,4.83111,15.1843,0.545455,0.0689406,5,4.83721,15.6164,0.568182,0.0825013,5,4.64913,15.8359,0.559659,0.074514,5,4.68681,15.8592,1.10795,0.129733,5,
12.536,16.8484,100,2.4179,4,8.00072,16.3048,1.04545,0.094953,4,10.2564,12.397,0.545455,0.0738818,5,8.19765,16.5152,0.571023,0.091448,4,7.76063,16.9612,0.568182,0.076293,4,8.36517,14.4743,0.877841,0.121271,4,3.98725,16.9278,1.04545,0.087525,5,4.27783,16.9606,0.545455,0.071844,5,4.56917,16.9415,0.571023,0.086134,5,3.79856,16.9614,0.568182,0.078661,5,4.36206,16.8953,0.886364,0.135008,5,
27.5993,7.25033,100,1.99218,7,14.0719,8.98192,1.04545,0.0809159,7,8.01941,14.0429,0.545455,0.0673135,4,8.02765,15.9302,0.576705,0.0870907,4,8.22297,15.0454,0.585227,0.0774305,4,10.4283,10.1245,0.846591,0.113459,5,5.64853,14.5747,1.04545,0.0805276,6,5.43076,13.9301,0.545455,0.0672794,6,6.21685,13.9979,0.639205,0.0875337,7,5.41611,14.6827,0.588068,0.0778608,6,5.84186,13.2161,0.769886,0.114032,6,
17.3399,17.2453,100,2.35838,4,8.17029,17.2104,1.04545,0.0911028,4,7.64675,16.7978,0.545455,0.0751075,4,10.1736,13.7039,0.579545,0.0832744,5,8.10402,16.8729,0.571023,0.0789477,4,7.72762,16.3501,0.852273,0.128633,4,5.54079,16.646,1.04545,0.0925898,6,5.03348,17.3348,0.545455,0.0702624,5,4.33354,16.7235,0.579545,0.0900405,5,4.42797,17.0591,0.573864,0.0826937,5,4.65609,16.7832,0.897727,0.116996,5,
15.4974,14.5995,100,1.95863,4,7.92127,14.57,1.04545,0.0812283,4,9.99187,14.1027,0.545455,0.067152,5,9.91515,14.7112,0.559659,0.0818352,5,8.12714,14.3421,0.565341,0.077468,4,8.16386,15.0279,0.866477,0.10634,4,4.6465,16.1014,1.04545,0.083545,5,4.75523,16.1487,0.545455,0.0707897,5,4.00551,16.1519,0.556818,0.0775165,5,4.30368,16.1304,0.556818,0.071655,5,4.63318,16.0965,0.735795,0.100624,5,
11.3724,17.0248,100,1.92656,4,7.88736,17.0213,1.04545,0.081447,4,7.78705,17.02,0.545455,0.0743485,4,7.99714,17.0221,0.6875,0.0916,4,7.6991,17.0214,0.681818,0.0866105,4,8.11732,16.9319,0.710227,0.102409,4,4.33309,17.0256,1.04545,0.08146,5,4.04161,17.023,0.545455,0.067889,5,4.64111,17.0302,0.704545,0.09131,5,4.0943,17.025,0.696023,0.0922615,5,4.41313,17.0281,0.6875,0.107757,5,
17.322,16.7953,100,2.2961,4,7.40604,17.0702,1.04545,0.085603,4,7.53359,17.0702,0.545455,0.070371,4,7.56042,17.0702,0.568182,0.086312,4,7.51248,17.0702,0.565341,0.078028,4,7.9694,17.0575,0.789773,0.126947,4,4.2781,17.0702,1.04545,0.091306,5,4.4789,17.0702,0.545455,0.069554,5,4.39305,17.0702,0.568182,0.087341,5,4.22461,17.0702,0.565341,0.077579,5,4.36416,17.0702,0.801136,0.114084,5,
14.1353,17.1518,100,2.10453,4,7.85655,17.1533,1.04545,0.0846105,4,7.6651,17.1544,0.545455,0.0685855,4,7.76801,17.1518,0.565341,0.0818385,4,7.42251,17.1554,0.556818,0.07263,4,7.80802,17.1535,0.823864,0.117052,4,4.31954,17.1554,1.04545,0.0897175,5,4.00855,17.1554,0.545455,0.0689655,5,4.18028,17.1554,0.559659,0.0784595,5,4.38239,17.1554,0.556818,0.0735795,5,4.19906,17.1554,0.752841,0.103512,5,
13.4598,17.1962,100,1.93156,4,7.6799,17.2542,1.04545,0.0801725,4,8.00179,17.1409,0.545455,0.066638,4,8.13656,16.8451,0.582386,0.0863848,4,7.85625,16.8639,0.571023,0.078852,4,8.05625,16.97,0.735795,0.104438,4,3.87408,17.2637,1.04545,0.081012,5,4.52159,17.195,0.545455,0.067295,5,4.71612,17.2275,0.596591,0.088271,5,4.27877,17.2522,0.585227,0.083041,5,4.32799,17.2396,0.539773,0.094524,5,
14.7764,15.4472,100,2.27505,4,7.64207,15.6904,1.04545,0.085306,4,7.37415,16.7388,0.545455,0.078939,4,8.13106,15.0622,0.556818,0.0803913,4,8.02434,15.4157,0.5625,0.0831633,4,8.06958,15.1832,0.659091,0.110723,4,4.47441,16.682,1.04545,0.0852125,5,3.72986,16.7388,0.545455,0.0756,5,4.42145,16.695,0.565341,0.080266,5,4.84781,16.663,0.568182,0.0813857,5,4.22145,16.6978,0.588068,0.105634,5,
14.803,16.8429,100,2.31647,4,7.89034,16.3841,1.04545,0.0886787,4,9.98865,16.3316,0.545455,0.0707213,5,7.97574,16.7653,0.605114,0.090176,4,8.09805,16.4432,0.565341,0.0812493,4,7.83915,16.8095,0.622159,0.108411,4,4.59039,16.9914,1.04545,0.0882753,5,3.84893,17.0389,0.545455,0.068344,5,4.79378,17.081,0.573864,0.090733,5,4.72737,16.9903,0.602273,0.0852908,5,4.68247,17.1071,0.880682,0.122722,5,
14.752,14.2288,100,1.74076,4,8.02143,14.6187,1.04545,0.081382,4,7.96041,14.6042,0.545455,0.0645483,4,8.01633,13.5424,0.553977,0.075474,4,8.03179,15.2495,0.565341,0.072051,4,8.02929,15.5613,0.502841,0.100993,4,4.15406,15.7671,1.04545,0.0782963,5,4.30288,15.927,0.545455,0.0643117,5,4.36139,15.838,0.553977,0.0739273,5,4.47336,15.8767,0.553977,0.0689733,5,4.68876,15.9551,0.75,0.097529,5,
29.8328,14.8037,100,2.26246,7,14.4086,12.3184,1.04545,0.0881186,7,8.01261,16.8914,0.545455,0.073117,4,8.23769,17.0068,0.585227,0.0905207,4,10.4647,15.7579,0.607955,0.0878024,5,10.4716,14.7474,0.875,0.116648,5,4.72706,17.1158,1.04545,0.086696,5,4.78499,17.1338,0.545455,0.0692625,5,4.47136,17.1045,0.5625,0.0821705,5,4.5763,17.1416,0.573864,0.0812517,5,5.06456,17.1124,0.724432,0.110488,5,
11.6687,15.5857,100,2.05145,4,7.65773,15.5851,1.04545,0.083376,4,7.69896,15.5839,0.545455,0.067863,4,7.61052,15.5851,0.556818,0.0792725,4,7.81467,15.5138,0.559659,0.0739813,4,7.84574,15.5854,0.414773,0.087865,4,4.79451,15.5798,1.04545,0.08294,5,4.50685,15.5758,0.545455,0.0684007,5,4.13896,15.5801,0.556818,0.0775133,5,4.55707,15.5781,0.556818,0.077894,5,4.56749,15.5829,0.494318,0.0953793,5,
34.977,9.55597,100,2.3962,8,8.02503,16.6811,1.04545,0.0907633,4,7.87635,17.0576,0.545455,0.072803,4,7.99155,17.0557,0.565341,0.087243,4,7.70679,17.0618,0.5625,0.079911,4,7.57715,17.0625,0.880682,0.134608,4,4.33203,17.0157,1.04545,0.095649,5,4.27614,17.0538,0.545455,0.079001,5,5.05688,16.9284,0.585227,0.0926113,5,4.86414,16.9293,0.59375,0.0866055,5,4.04055,17.0625,0.880682,0.134239,5,
12.1103,17.1179,100,2.21367,4,7.77813,17.15,1.04545,0.087338,4,8.16322,16.3109,0.545455,0.0701015,4,8.26008,17.094,0.599432,0.090703,4,7.90296,17.1537,0.627841,0.0947175,4,8.13806,17.0158,0.732955,0.11888,4,4.44309,17.1383,1.04545,0.083898,5,4.34907,17.1421,0.545455,0.072228,5,4.55011,17.1245,0.633523,0.0961827,5,4.97414,17.0716,0.622159,0.0861097,5,4.91422,17.1264,0.704545,0.115182,5,
20.895,13.6502,100,2.24327,5,7.75155,16.3454,1.04545,0.088952,4,7.8185,16.3488,0.545455,0.069941,4,10.2154,14.7448,0.565341,0.0844718,5,8.14668,15.7239,0.568182,0.0856595,4,7.94002,16.2505,0.738636,0.10813,4,4.04697,16.5128,1.04545,0.0857335,5,4.32488,16.3255,0.545455,0.0709015,5,4.2711,16.4398,0.553977,0.080071,5,3.87174,16.4347,0.553977,0.074306,5,4.24407,16.3814,0.698864,0.100442,5,
21.3911,15.579,100,2.30603,5,8.14969,15.8776,1.04545,0.0870568,4,18.4278,4.40421,0.545455,0.0710523,9,10.0079,15.84,0.585227,0.0897078,5,7.92363,16.0461,0.582386,0.0852073,4,8.01579,16.362,0.852273,0.121209,4,4.42495,16.6384,1.04545,0.0835365,5,4.23794,16.6685,0.545455,0.0930945,5,4.34449,16.6688,0.585227,0.101161,5,4.52582,16.6698,0.579545,0.0886205,5,4.37725,16.6323,0.818182,0.116737,5,
26.4086,11.7777,100,2.41805,6,10.2643,15.3467,1.04545,0.0921672,5,7.99058,16.7423,0.545455,0.0725423,4,10.2193,15.6952,0.602273,0.0917452,5,7.9489,16.913,0.571023,0.083668,4,8.3707,16.7445,0.860795,0.122526,4,4.57975,16.9101,1.04545,0.0904997,5,4.5205,17.0119,0.545455,0.0736273,5,4.09698,17.0075,0.590909,0.0889685,5,4.75586,16.8983,0.599432,0.0835165,5,4.39133,16.9903,0.903409,0.124416,5,
20.8149,12.9406,100,2.20083,5,10.0806,15.7153,1.04545,0.0869542,5,8.08034,13.5286,0.545455,0.0720867,4,7.89179,15.7617,0.565341,0.082317,4,8.16222,15.8559,0.568182,0.0833823,4,8.15468,15.6997,0.732955,0.110641,4,3.87831,16.6218,1.04545,0.095443,5,4.04423,16.4558,0.545455,0.070884,5,4.41915,16.2108,0.553977,0.078438,5,4.66206,16.3501,0.5625,0.077248,5,4.61613,16.4992,0.681818,0.113336,5,
11.0079,15.7518,100,1.78616,4,7.64532,15.7205,1.04545,0.0904765,4,7.49053,15.2481,0.545455,0.07338,4,7.4952,15.7518,0.553977,0.075669,4,7.67005,15.7428,0.553977,0.069793,4,7.60676,15.7395,0.758523,0.098464,4,4.77336,15.6599,1.04545,0.0791597,5,4.10287,15.6864,0.545455,0.0655973,5,4.32801,15.7416,0.553977,0.0772853,5,3.94129,15.7371,0.553977,0.070381,5,4.61742,15.6834,0.727273,0.097899,5,
